mode,asset,instrument,kind,sector,selection,reference_date,reference_usd,multiple,target_usd,horizon,question,replicate,p
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,60,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,61,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,62,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,63,0.5
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,64,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,65,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,66,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,67,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,68,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,69,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,70,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,71,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,72,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,73,0.5
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,74,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,75,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,76,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,77,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,78,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,79,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,80,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,81,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,82,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,83,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,84,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,85,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,86,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,87,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,88,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,89,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,90,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,91,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,92,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,93,0.5
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,94,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,95,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,96,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,97,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,98,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,99,0.48
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,2,728.54,no_date,Tesla will reach $728.54 per share,100,0.49
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",1,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",2,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",3,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",4,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",5,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",6,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",7,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",8,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",9,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",10,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",11,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",12,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",13,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",14,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",15,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",16,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",17,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",18,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",19,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",20,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",21,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",22,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",23,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",24,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",25,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",26,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",27,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",28,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",29,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",30,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",31,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",32,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",33,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",34,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",35,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",36,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",37,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",38,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",39,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",40,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",41,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",42,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",43,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",44,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",45,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",46,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",47,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",48,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",49,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",50,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",51,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",52,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",53,0.43
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",54,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",55,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",56,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",57,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",58,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",59,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",60,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",61,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",62,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",63,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",64,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",65,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",66,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",67,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",68,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",69,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",70,0.43
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",71,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",72,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",73,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",74,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",75,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",76,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",77,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",78,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",79,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",80,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",81,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",82,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",83,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",84,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",85,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",86,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",87,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",88,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",89,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",90,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",91,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",92,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",93,0.43
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",94,0.47
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",95,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",96,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",97,0.45
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",98,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",99,0.46
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,2035,"Tesla will reach $3,642.70 per share by December 31, 2035",100,0.44
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",1,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",2,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",3,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",4,0.34
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",5,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",6,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",7,0.35
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",8,0.36
defined,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,10,3642.7,no_date,"Tesla will reach $3,642.70 per share",9,0.36
